First Name,Last Name ,Year,Salaries,Rank
Mike,Hall,2006,NA,897
Pat,Carroll,2006,NA,898
Jimmie,Hunter,2006,NA,899
Paul,Miller,2006,NA,900
Jefferson,Sobral,2006,NA,901
Daniel,Horton,2006,NA,902
Vincent,Grier,2006,NA,903
Luke,Schenscher,2006,NA,904
Kevin,Pittsnogle,2006,NA,905
Will,Conroy,2006,NA,906
Renaldo,Major,2006,NA,907
Greg,Oden,2006,NA,908
Kevin,Durant,2006,NA,909
Al,Horford,2006,NA,910
Mike,Conley,2006,NA,911
Jeff,Green,2006,NA,912
Luis,Scola,2006,NA,913
Yi,Jianlian,2006,NA,914
Corey,Brewer,2006,NA,915
Brandan,Wright,2006,NA,916
Joakim,Noah,2006,NA,917
Spencer,Hawes,2006,NA,918
Acie,Law,2006,NA,919
Thaddeus,Young,2006,NA,920
Kosta,Perovic,2006,NA,921
Julian,Wright,2006,NA,922
Al,Thornton,2006,NA,923
Rodney,Stuckey,2006,NA,924
Nick,Young,2006,NA,925
Sean,Williams,2006,NA,926
Marco,Belinelli,2006,NA,927
Oleksiy,Pecherov,2006,NA,928
Javaris,Crittenton,2006,NA,929
Jason,Smith,2006,NA,930
Daequan,Cook,2006,NA,931
Jared,Dudley,2006,NA,932
Wilson,Chandler,2006,NA,933
Morris,Almond,2006,NA,934
Aaron,Brooks,2006,NA,935
Arron,Afflalo,2006,NA,936
Ian,Mahinmi,2006,NA,937
Alando,Tucker,2006,NA,938
Randolph,Morris,2006,NA,939
Billy,Thomas,2006,NA,940
Kyrylo,Fesenko,2006,NA,941
Gabe,Pruitt,2006,NA,942
Juan,Carlos,2006,NA,943
Mario,West,2006,NA,944
Glen,Davis,2006,NA,945
Jermareo,Davidson,2006,NA,946
Aaron,Gray,2006,NA,947
Demetris,Nichols,2006,NA,948
JamesOn,Curry,2006,NA,949
Nick,Fazekas,2006,NA,950
Taurean,Green,2006,NA,951
Cheikh,Samb,2006,NA,952
Carl,Landry,2006,NA,953
Adam,Haluska,2006,NA,954
Coby,Karl,2006,NA,955
Joel,Anthony,2006,NA,956
Ramon,Sessions,2006,NA,957
Chris,Richard,2006,NA,958
Marcin,Gortat,2006,NA,959
Herbert,Hill,2006,NA,960
D.J.,Strawberry,2006,NA,961
Josh,McRoberts,2006,NA,962
Jamario,Moon,2006,NA,963
Dominic,McGuire,2006,NA,964
Keith,Langford,2006,NA,965
Darius,Washington,2006,NA,966
Brandon,Wallace,2006,NA,967
CJ,Watson,2006,NA,968
Courtney,Sims,2006,NA,969
Darryl,Watkins,2006,NA,970
Thomas,Gardner,2006,NA,971
Guillermo,Diaz,2006,NA,972
Stephane,Lasme,2006,NA,973
Derrick,Rose,2006,NA,974
Michael,Beasley,2006,NA,975
OJ,Mayo,2006,NA,976
Russell,Westbrook,2006,NA,977
Kevin,Love,2006,NA,978
Marc,Gasol,2006,NA,979
Danilo,Gallinari,2006,NA,980
Eric,Gordon,2006,NA,981
Joe,Alexander,2006,NA,982
DJ,Augustin,2006,NA,983
Brook,Lopez,2006,NA,984
Jerryd,Bayless,2006,NA,985
Jason,Thompson,2006,NA,986
Brandon,Rush,2006,NA,987
Anthony,Randolph,2006,NA,988
Goran,Dragic,2006,NA,989
Robin,Lopez,2006,NA,990
Hamed,Haddadi,2006,NA,991
Marreese,Speights,2006,NA,992
Roy,Hibbert,2006,NA,993
JaVale,McGee,2006,NA,994
JJ,Hickson,2006,NA,995
Alexis,Ajinca,2006,NA,996
Roko,Ukic,2006,NA,997
Ryan,Anderson,2006,NA,998
Courtney,Lee,2006,NA,999
Kosta,Koufos,2006,NA,1000
Rudy,Fernandez,2006,NA,1001
Nicolas,Batum,2006,NA,1002
George,Hill,2006,NA,1003
Darrell,Arthur,2006,NA,1004
Donte,Greene,2006,NA,1005
DJ,White,2006,NA,1006
JR,Giddens,2006,NA,1007
Joey,Dorsey,2006,NA,1008
Kyle,Weaver,2006,NA,1009
Luc,Mbah,2006,NA,1010
Will,Bynum,2006,NA,1011
Mario,Chalmers,2006,NA,1012
DeAndre,Jordan,2006,NA,1013
Henry,Walker,2006,NA,1014
Mike,Taylor,2006,NA,1015
Darnell,Jackson,2006,NA,1016
Chris,Douglas-Roberts,2006,NA,1017
Othello,Hunter,2006,NA,1018
Sean,Singletary,2006,NA,1019
Sonny,Weems,2006,NA,1020
Walter,Sharpe,2006,NA,1021
Anthony,Morrow,2006,NA,1022
Sun,Yue,2006,NA,1023
Bobby,Brown,2006,NA,1024
Nathan,Jawai,2006,NA,1025
Rob,Kurz,2006,NA,1026
Malik,Hairston,2006,NA,1027
Jawad,Williams,2006,NA,1028
Anthony,Tolliver,2006,NA,1029
Cartier,Martin,2006,NA,1030
Trey,Johnson,2006,NA,1031
DeMarcus,Nelson,2006,NA,1032
Steven,Hill,2006,NA,1033
Blake,Ahearn,2006,NA,1034
Richard,Hendrix,2006,NA,1035
Blake,Griffin,2006,NA,1036
Hasheem,Thabeet,2006,NA,1037
James,Harden,2006,NA,1038
Tyreke,Evans,2006,NA,1039
Jonny,Flynn,2006,NA,1040
Stephen,Curry,2006,NA,1041
Jordan,Hill,2006,NA,1042
David,Andersen,2006,NA,1043
DeMar,DeRozan,2006,NA,1044
Brandon,Jennings,2006,NA,1045
Terrence,Williams,2006,NA,1046
Gerald,Henderson,2006,NA,1047
Tyler,Hansbrough,2006,NA,1048
Earl,Clark,2006,NA,1049
Austin,Daye,2006,NA,1050
James,Johnson,2006,NA,1051
Jrue,Holiday,2006,NA,1052
Ty,Lawson,2006,NA,1053
Jeff,Teague,2006,NA,1054
Eric,Maynor,2006,NA,1055
Darren,Collison,2006,NA,1056
Omri,Casspi,2006,NA,1057
Serge,Ibaka,2006,NA,1058
BJ,Mullens,2006,NA,1059
Rodrigue,Beaubois,2006,NA,1060
Taj,Gibson,2006,NA,1061
DeMarre,Carroll,2006,NA,1062
Wayne,Ellington,2006,NA,1063
Toney,Douglas,2006,NA,1064
Louis,Amundson,2006,NA,1065
DeJuan,Blair,2006,NA,1066
Sam,Young,2006,NA,1067
Jermaine,Taylor,2006,NA,1068
Jodie,Meeks,2006,NA,1069
Chris,Hunter,2006,NA,1070
Marcus,Thornton,2006,NA,1071
Marcus,Landry,2006,NA,1072
Derrick,Brown,2006,NA,1073
Danny,Green,2006,NA,1074
Jonas,Jerebko,2006,NA,1075
DaJuan,Summers,2006,NA,1076
Chase,Budinger,2006,NA,1077
AJ,Price,2006,NA,1078
Taylor,Griffin,2006,NA,1079
Dante,Cunningham,2006,NA,1080
Jeff,Ayres,2006,NA,1081
Patrick,Mills,2006,NA,1082
Jon,Brockman,2006,NA,1083
Wesley,Matthews,2006,NA,1084
Lester,Hudson,2006,NA,1085
Sundiata,Gaines,2006,NA,1086
Garrett,Temple,2006,NA,1087
Antonio,Anderson,2006,NA,1088
Mike,Harris,2006,NA,1089
Cedric,Jackson,2006,NA,1090
John,Wall,2006,NA,1091
Evan,Turner,2006,NA,1092
Derrick,Favors,2006,NA,1093
Nikola,Pekovic,2006,NA,1094
Wesley,Johnson,2006,NA,1095
Timofey,Mozgov,2006,NA,1096
Tiago,Splitter,2006,NA,1097
DeMarcus,Cousins,2006,NA,1098
Ekpe,Udoh,2006,NA,1099
Greg,Monroe,2006,NA,1100
Al-Farouq,Aminu,2006,NA,1101
Gordon,Hayward,2006,NA,1102
Paul,George,2006,NA,1103
Cole,Aldrich,2006,NA,1104
Xavier,Henry,2006,NA,1105
Ed,Davis,2006,NA,1106
Patrick,Patterson,2006,NA,1107
Larry,Sanders,2006,NA,1108
Omer,Asik,2006,NA,1109
Luke,Babbitt,2006,NA,1110
Kevin,Seraphin,2006,NA,1111
Eric,Bledsoe,2006,NA,1112
Avery,Bradley,2006,NA,1113
James,Anderson,2006,NA,1114
Craig,Brackins,2006,NA,1115
Elliot,Williams,2006,NA,1116
Trevor,Booker,2006,NA,1117
Damion,James,2006,NA,1118
Dominique,Jones,2006,NA,1119
Quincy,Pondexter,2006,NA,1120
Jordan,Crawford,2006,NA,1121
Greivis,Vasquez,2006,NA,1122
Daniel,Orton,2006,NA,1123
Christian,Eyenga,2006,NA,1124
Lazar,Hayward,2006,NA,1125
Solomon,Alabi,2006,NA,1126
Reggie,Williams,2006,NA,1127
Lance,Stephenson,2006,NA,1128
Hassan,Whiteside,2006,NA,1129
Alonzo,Gee,2006,NA,1130
Andy,Rautins,2006,NA,1131
Gary,Neal,2006,NA,1132
Samardo,Samuels,2006,NA,1133
Willie,Warren,2006,NA,1134
Gani,Lawal,2006,NA,1135
Garret,Siler,2006,NA,1136
Pape,Sy,2006,NA,1137
Ben,Uzoh,2006,NA,1138
Sherron,Collins,2006,NA,1139
Semih,Erden,2006,NA,1140
Luke,Harangody,2006,NA,1141
Manny,Harris,2006,NA,1142
Gary,Forbes,2006,NA,1143
Terrico,White,2006,NA,1144
Jeremy,Lin,2006,NA,1145
Devin,Ebanks,2006,NA,1146
Derrick,Caracter,2006,NA,1147
Ishmael,Smith,2006,NA,1148
Patrick,Beverley,2006,NA,1149
Dexter,Pittman,2006,NA,1150
Da'Sean,Butler,2006,NA,1151
Landry,Fields,2006,NA,1152
Armon,Johnson,2006,NA,1153
Pooh,Jeter,2006,NA,1154
Jeremy,Evans,2006,NA,1155
Hamady,N'Diaye,2006,NA,1156
Jeff,Adrien,2006,NA,1157
Zabian,Dowdell,2006,NA,1158
Chris,Johnson,2006,NA,1159
Darington,Hobson,2006,NA,1160
Mustafa,Shakur,2006,NA,1161
Matt,Janning,2006,NA,1162
Larry,Owens,2006,NA,1163
Kyrie,Irving,2006,NA,1164
Derrick,Williams,2006,NA,1165
Enes,Kanter,2006,NA,1166
Tristan,Thompson,2006,NA,1167
Ricky,Rubio,2006,NA,1168
Jan,Vesely,2006,NA,1169
Bismack,Biyombo,2006,NA,1170
Brandon,Knight,2006,NA,1171
Kemba,Walker,2006,NA,1172
Jimmer,Fredette,2006,NA,1173
Klay,Thompson,2006,NA,1174
Alec,Burks,2006,NA,1175
Markieff,Morris,2006,NA,1176
Marcus,Morris,2006,NA,1177
Kawhi,Leonard,2006,NA,1178
Nikola,Vucevic,2006,NA,1179
Gustavo,Ayon,2006,NA,1180
Iman,Shumpert,2006,NA,1181
Chris,Singleton,2006,NA,1182
Tobias,Harris,2006,NA,1183
Nolan,Smith,2006,NA,1184
Kenneth,Faried,2006,NA,1185
Reggie,Jackson,2006,NA,1186
MarShon,Brooks,2006,NA,1187
Jordan,Hamilton,2006,NA,1188
JaJuan,Johnson,2006,NA,1189
Norris,Cole,2006,NA,1190
Cory,Joseph,2006,NA,1191
Jimmy,Butler,2006,NA,1192
Jeremy,Pargo,2006,NA,1193
Chandler,Parsons,2006,NA,1194
Tyler,Honeycutt,2006,NA,1195
Greg,Stiemsma,2006,NA,1196
Jeremy,Tyler,2006,NA,1197
Josh,Selby,2006,NA,1198
Malcolm,Lee,2006,NA,1199
Ryan,Reid,2006,NA,1200
Ivan,Johnson,2006,NA,1201
E'Twaun,Moore,2006,NA,1202
Jordan,Williams,2006,NA,1203
Cory,Higgins,2006,NA,1204
Julyan,Stone,2006,NA,1205
Vernon,Macklin,2006,NA,1206
Charles,Jenkins,2006,NA,1207
Chris,Wright,2006,NA,1208
Travis,Leslie,2006,NA,1209
Trey,Thompkins,2006,NA,1210
Darius,Morris,2006,NA,1211
Andrew,Goudelock,2006,NA,1212
Terrel,Harris,2006,NA,1213
Jon,Leuer,2006,NA,1214
Josh,Harrellson,2006,NA,1215
Jerome,Jordan,2006,NA,1216
Justin,Harper,2006,NA,1217
DeAndre,Liggins,2006,NA,1218
Lavoy,Allen,2006,NA,1219
Isaiah,Thomas,2006,NA,1220
Shelvin,Mack,2006,NA,1221
Walker,Russell,2006,NA,1222
Lance,Thomas,2006,NA,1223
Greg,Smith,2006,NA,1224
Mickell,Gladness,2006,NA,1225
Jeff,Foote,2006,NA,1226
Donald,Sloan,2006,NA,1227
Mychel,Thompson,2006,NA,1228
Carldell,Johnson,2006,NA,1229
Malcolm,Thomas,2006,NA,1230
Dennis,Horner,2006,NA,1231
Courtney,Fortson,2006,NA,1232
Anthony,Davis,2006,NA,1233
Michael,Kidd-Gilchrist,2006,NA,1234
Bradley,Beal,2006,NA,1235
Dion,Waiters,2006,NA,1236
Thomas,Robinson,2006,NA,1237
Jonas,Valanciunas,2006,NA,1238
Mirza,Teletovic,2006,NA,1239
Damian,Lillard,2006,NA,1240
Alexey,Shved,2006,NA,1241
Joel,Freeland,2006,NA,1242
Harrison,Barnes,2006,NA,1243
Terrence,Ross,2006,NA,1244
Andre,Drummond,2006,NA,1245
Austin,Rivers,2006,NA,1246
Meyers,Leonard,2006,NA,1247
Jeremy,Lamb,2006,NA,1248
Kendall,Marshall,2006,NA,1249
John,Henson,2006,NA,1250
Moe,Harkless,2006,NA,1251
Royce,White,2006,NA,1252
Tyler,Zeller,2006,NA,1253
Vyacheslav,Kravtsov,2006,NA,1254
Terrence,Jones,2006,NA,1255
Andrew,Nicholson,2006,NA,1256
Nando,De,2006,NA,1257
Evan,Fournier,2006,NA,1258
Donatas,Motiejunas,2006,NA,1259
Jared,Sullinger,2006,NA,1260
Fab,Melo,2006,NA,1261
Victor,Claver,2006,NA,1262
John,Jenkins,2006,NA,1263
Jared,Cunningham,2006,NA,1264
Tony,Wroten,2006,NA,1265
Miles,Plumlee,2006,NA,1266
Arnett,Moultrie,2006,NA,1267
Perry,Jones,2006,NA,1268
Festus,Ezeli,2006,NA,1269
Kyle,Singler,2006,NA,1270
Marquis,Teague,2006,NA,1271
Draymond,Green,2006,NA,1272
Kyle,O'Quinn,2006,NA,1273
Quincy,Acy,2006,NA,1274
Doron,Lamb,2006,NA,1275
Jae,Crowder,2006,NA,1276
Jeffery,Taylor,2006,NA,1277
Orlando,Johnson,2006,NA,1278
Will,Barton,2006,NA,1279
Mike,Scott,2006,NA,1280
Tyshawn,Taylor,2006,NA,1281
Tornike,Shengelia,2006,NA,1282
Bernard,James,2006,NA,1283
Quincy,Miller,2006,NA,1284
Kim,English,2006,NA,1285
Khris,Middleton,2006,NA,1286
Kent,Bazemore,2006,NA,1287
Ben,Hansbrough,2006,NA,1288
Robert,Sacre,2006,NA,1289
Brian,Roberts,2006,NA,1290
Darius,Miller,2006,NA,1291
Chris,Copeland,2006,NA,1292
Pablo,Prigioni,2006,NA,1293
DeQuan,Jones,2006,NA,1294
Diante,Garrett,2006,NA,1295
Luke,Zeller,2006,NA,1296
Kevin,Murphy,2006,NA,1297
Kevin,Jones,2006,NA,1298
Maalik,Wayns,2006,NA,1299
Jarvis,Varnado,2006,NA,1300
Micheal,Eric,2006,NA,1301
Aron,Baynes,2006,NA,1302
Dionte,Christmas,2006,NA,1303
Kris,Joseph,2006,NA,1304
Scott,Machado,2006,NA,1305
Darius,Johnson-Odom,2006,NA,1306
Tim,Ohlbrecht,2006,NA,1307
Justin,Holiday,2006,NA,1308
Jerel,McNeal,2006,NA,1309
Justin,Dentmon,2006,NA,1310
Josh,Akognon,2006,NA,1311
Henry,Sims,2006,NA,1312
Anthony,Bennett,2006,NA,1313
Victor,Oladipo,2006,NA,1314
Otto,Porter,2006,NA,1315
Cody,Zeller,2006,NA,1316
Alex,Len,2006,NA,1317
Nerlens,Noel,2006,NA,1318
Ben,McLemore,2006,NA,1319
Kentavious,Caldwell-Pope,2006,NA,1320
Trey,Burke,2006,NA,1321
CJ,McCollum,2006,NA,1322
Michael,Carter-Williams,2006,NA,1323
Steven,Adams,2006,NA,1324
Vitor,Faverani,2006,NA,1325
Kelly,Olynyk,2006,NA,1326
Shabazz,Muhammad,2006,NA,1327
Giannis,Antetokounmpo,2006,NA,1328
Gigi,Datome,2006,NA,1329
Dennis,Schroeder,2006,NA,1330
Shane,Larkin,2006,NA,1331
Sergey,Karasev,2006,NA,1332
Tony,Snell,2006,NA,1333
Gorgui,Dieng,2006,NA,1334
Scotty,Hopson,2006,NA,1335
Mason,Plumlee,2006,NA,1336
Solomon,Hill,2006,NA,1337
Pero,Antic,2006,NA,1338
Tim,Hardaway,2006,NA,1339
Reggie,Bullock,2006,NA,1340
Andre,Roberson,2006,NA,1341
Rudy,Gobert,2006,NA,1342
Archie,Goodwin,2006,NA,1343
Nemanja,Nedovic,2006,NA,1344
Allen,Crabbe,2006,NA,1345
Dwight,Buycks,2006,NA,1346
Isaiah,Canaan,2006,NA,1347
Ricky,Ledo,2006,NA,1348
Jamaal,Franklin,2006,NA,1349
Ray,McCallum,2006,NA,1350
Phil,Pressey,2006,NA,1351
Matthew,Dellavedova,2006,NA,1352
Carrick,Felix,2006,NA,1353
Gal,Mekel,2006,NA,1354
Tony,Mitchell,2006,NA,1355
Peyton,Siva,2006,NA,1356
Ognjen,Kuzmic,2006,NA,1357
Robert,Covington,2006,NA,1358
Ryan,Kelly,2006,NA,1359
Nick,Calathes,2006,NA,1360
Miroslav,Raduljica,2006,NA,1361
Nate,Wolters,2006,NA,1362
Robbie,Hummel,2006,NA,1363
Jeff,Withey,2006,NA,1364
Toure,Murry,2006,NA,1365
Brandon,Davies,2006,NA,1366
Hollis,Thompson,2006,NA,1367
Ian,Clark,2006,NA,1368
Glen,Rice,2006,NA,1369
Erik,Murphy,2006,NA,1370
Christapher,Johnson,2006,NA,1371
Dewayne,Dedmon,2006,NA,1372
Chris,Smith,2006,NA,1373
Mike,Muscala,2006,NA,1374
Troy,Daniels,2006,NA,1375
James,Southerland,2006,NA,1376
Chris,Babb,2006,NA,1377
Justin,Hamilton,2006,NA,1378
Jorge,Gutierrez,2006,NA,1379
Arinze,Onuaku,2006,NA,1380
Othyus,Jeffers,2006,NA,1381
Elias,Harris,2006,NA,1382
Casper,Ware,2006,NA,1383
Seth,Curry,2006,NA,1384
James,Nunnally,2006,NA,1385
Willie,Reed,2006,NA,1386
Vander,Blue,2006,NA,1387
Shane,Edwards,2006,NA,1388
DJ,Stephens,2006,NA,1389
Andrew,Wiggins,2006,NA,1390
Nikola,Mirotic,2006,NA,1391
Jabari,Parker,2006,NA,1392
Kostas,Papanikolaou,2006,NA,1393
Joel,Embiid,2006,NA,1394
Aaron,Gordon,2006,NA,1395
Dante,Exum,2006,NA,1396
Marcus,Smart,2006,NA,1397
Bojan,Bogdanovic,2006,NA,1398
Julius,Randle,2006,NA,1399
Furkan,Aldemir,2006,NA,1400
Nik,Stauskas,2006,NA,1401
Noah,Vonleh,2006,NA,1402
Elfrid,Payton,2006,NA,1403
Doug,McDermott,2006,NA,1404
Zach,LaVine,2006,NA,1405
TJ,Warren,2006,NA,1406
Adreian,Payne,2006,NA,1407
Joffrey,Lauvergne,2006,NA,1408
Jusuf,Nurkic,2006,NA,1409
Lucas,Nogueira,2006,NA,1410
Zoran,Dragic,2006,NA,1411
James,Young,2006,NA,1412
Tyler,Ennis,2006,NA,1413
Gary,Harris,2006,NA,1414
Bruno,Caboclo,2006,NA,1415
Mitch,McGary,2006,NA,1416
Jordan,Adams,2006,NA,1417
Rodney,Hood,2006,NA,1418
Shabazz,Napier,2006,NA,1419
Clint,Capela,2006,NA,1420
PJ,Hairston,2006,NA,1421
CJ,Wilcox,2006,NA,1422
Damjan,Rudez,2006,NA,1423
Kyle,Anderson,2006,NA,1424
Joe,Harris,2006,NA,1425
Devyn,Marble,2006,NA,1426
Jerami,Grant,2006,NA,1427
Damien,Inglis,2006,NA,1428
Grant,Jerrett,2006,NA,1429
Spencer,Dinwiddie,2006,NA,1430
Johnny,O'Bryant,2006,NA,1431
Markel,Brown,2006,NA,1432
Cory,Jefferson,2006,NA,1433
Cameron,Bairstow,2006,NA,1434
Dwight,Powell,2006,NA,1435
Erick,Green,2006,NA,1436
KJ,McDaniels,2006,NA,1437
Nick,Johnson,2006,NA,1438
Shayne,Whittington,2006,NA,1439
Jordan,Clarkson,2006,NA,1440
Tarik,Black,2006,NA,1441
Jarnell,Stokes,2006,NA,1442
Russ,Smith,2006,NA,1443
James,Ennis,2006,NA,1444
Glenn,Robinson,2006,NA,1445
Patric,Young,2006,NA,1446
Cleanthony,Early,2006,NA,1447
Travis,Wear,2006,NA,1448
JaKarr,Sampson,2006,NA,1449
Eric,Moreland,2006,NA,1450
Joe,Ingles,2006,NA,1451
Lorenzo,Brown,2006,NA,1452
Elijah,Millsap,2006,NA,1453
Langston,Galloway,2006,NA,1454
Tyler,Johnson,2006,NA,1455
Andre,Dawkins,2006,NA,1456
James,Michael,2006,NA,1457
JaMychal,Green,2006,NA,1458
Alex,Kirk,2006,NA,1459
Kalin,Lucas,2006,NA,1460
Bryce,Cotton,2006,NA,1461
Jack,Cooley,2006,NA,1462
Tim,Frazier,2006,NA,1463
Will,Cherry,2006,NA,1464
Jabari,Brown,2006,NA,1465
Drew,Gordon,2006,NA,1466
David,Stockton,2006,NA,1467
Larry,Drew,2006,NA,1468
Sim,Bhullar,2006,NA,1469
Jarell,Eddie,2006,NA,1470
Sean,Kilpatrick,2006,NA,1471
David,Wear,2006,NA,1472
Karl-Anthony,Towns,2006,NA,1473
D'Angelo,Russell,2006,NA,1474
Jahlil,Okafor,2006,NA,1475
Kristaps,Porzingis,2006,NA,1476
Nemanja,Bjelica,2006,NA,1477
Mario,Hezonja,2006,NA,1478
Willie,Cauley-Stein,2006,NA,1479
Emmanuel,Mudiay,2006,NA,1480
Stanley,Johnson,2006,NA,1481
Tibor,Pleiss,2006,NA,1482
Frank,Kaminsky,2006,NA,1483
Justise,Winslow,2006,NA,1484
Myles,Turner,2006,NA,1485
Trey,Lyles,2006,NA,1486
Devin,Booker,2006,NA,1487
Cameron,Payne,2006,NA,1488
Kelly,Oubre,2006,NA,1489
Terry,Rozier,2006,NA,1490
Rashad,Vaughn,2006,NA,1491
Sam,Dekker,2006,NA,1492
Jerian,Grant,2006,NA,1493
Delon,Wright,2006,NA,1494
Justin,Anderson,2006,NA,1495
Bobby,Portis,2006,NA,1496
Rondae,Hollis-Jefferson,2006,NA,1497
Nikola,Jokic,2006,NA,1498
Tyus,Jones,2006,NA,1499
Sasha,Kaun,2006,NA,1500
Jarell,Martin,2006,NA,1501
Boban,Marjanovic,2006,NA,1502
Jordan,Mickey,2006,NA,1503
Larry,Nance,2006,NA,1504
RJ,Hunter,2006,NA,1505
Chris,McCullough,2006,NA,1506
Josh,Huestis,2006,NA,1507
Kevon,Looney,2006,NA,1508
Richaun,Holmes,2006,NA,1509
Rakeem,Christmas,2006,NA,1510
Joseph,Young,2006,NA,1511
Walter,Tavares,2006,NA,1512
Montrezl,Harrell,2006,NA,1513
Raul,Neto,2006,NA,1514
Pierre,Jackson,2006,NA,1515
Norman,Powell,2006,NA,1516
Pat,Connaughton,2006,NA,1517
Darrun,Hilliard,2006,NA,1518
Lamar,Patterson,2006,NA,1519
Aaron,Harrison,2006,NA,1520
Cristiano,Felicio,2006,NA,1521
Salah,Mejri,2006,NA,1522
Maurice,Ndour,2006,NA,1523
Branden,Dawson,2006,NA,1524
Marcelo,Huertas,2006,NA,1525
Anthony,Brown,2006,NA,1526
Michael,Frazier,2006,NA,1527
Josh,Richardson,2006,NA,1528
TJ,McConnell,2006,NA,1529
Cliff,Alexander,2006,NA,1530
Luis,Montero,2006,NA,1531
Duje,Dukan,2006,NA,1532
Jonathon,Simmons,2006,NA,1533
Treveon,Graham,2006,NA,1534
Christian,Wood,2006,NA,1535
Scottie,Wilbekin,2006,NA,1536
Jordan,McRae,2006,NA,1537
Xavier,Munford,2006,NA,1538
Alan,Williams,2006,NA,1539
Jonathan,Holmes,2006,NA,1540
Alex,Stepheson,2006,NA,1541
Axel,Toupane,2006,NA,1542
Bryce,Dejean-Jones,2006,NA,1543
Keith,Appling,2006,NA,1544
Coty,Clarke,2006,NA,1545
Briante,Weber,2006,NA,1546
Thanasis,Antetokounmpo,2006,NA,1547
JJ,O'Brien,2006,NA,1548
John,Holland,2006,NA,1549
Alex,Abrines,2006,NA,1550
Ben,Simmons,2006,NA,1551
Brandon,Ingram,2006,NA,1552
Jaylen,Brown,2006,NA,1553
Dragan,Bender,2006,NA,1554
Kris,Dunn,2006,NA,1555
Buddy,Hield,2006,NA,1556
Jamal,Murray,2006,NA,1557
Marquese,Chriss,2006,NA,1558
Mindaugas,Kuzminskas,2006,NA,1559
Tomas,Satoransky,2006,NA,1560
Jakob,Poeltl,2006,NA,1561
Thon,Maker,2006,NA,1562
Malcolm,Delaney,2006,NA,1563
Domantas,Sabonis,2006,NA,1564
Taurean,Prince,2006,NA,1565
Dario,Saric,2006,NA,1566
Georgios,Papagiannis,2006,NA,1567
Denzel,Valentine,2006,NA,1568
Juan,Hernangomez,2006,NA,1569
Wade,Baldwin,2006,NA,1570
Henry,Ellenson,2006,NA,1571
Malik,Beasley,2006,NA,1572
Caris,LeVert,2006,NA,1573
DeAndre,Bembry,2006,NA,1574
Demetrius,Jackson,2006,NA,1575
Malachi,Richardson,2006,NA,1576
Willy,Hernangomez,2006,NA,1577
Deyonta,Davis,2006,NA,1578
Timothe,Luwawu,2006,NA,1579
Brice,Johnson,2006,NA,1580
Pascal,Siakam,2006,NA,1581
Skal,Labissiere,2006,NA,1582
Livio,Jean-Charles,2006,NA,1583
Dejounte,Murray,2006,NA,1584
Damian,Jones,2006,NA,1585
Isaiah,Whitehead,2006,NA,1586
Ivica,Zubac,2006,NA,1587
Stephen,Zimmerman,2006,NA,1588
Andrew,Harrison,2006,NA,1589
Tyler,Ulis,2006,NA,1590
Malcolm,Brogdon,2006,NA,1591
Paul,Zipser,2006,NA,1592
Jonathan,Gibson,2006,NA,1593
Troy,Williams,2006,NA,1594
AJ,Hammons,2006,NA,1595
Michael,Gbinije,2006,NA,1596
Georges,Niang,2006,NA,1597
Jake,Layman,2006,NA,1598
Joel,Bolomboy,2006,NA,1599
Gary,Payton,2006,NA,1600
Kay,Felder,2006,NA,1601
Nicolas,Brussino,2006,NA,1602
Dorian,Finney-Smith,2006,NA,1603
Patrick,McCaw,2006,NA,1604
Kyle,Wiltjer,2006,NA,1605
Chinanu,Onuaku,2006,NA,1606
Diamond,Stone,2006,NA,1607
Rodney,McGruder,2006,NA,1608
Cheick,Diallo,2006,NA,1609
Ron,Baker,2006,NA,1610
Marshall,Plumlee,2006,NA,1611
Semaj,Christon,2006,NA,1612
Derrick,Jones,2006,NA,1613
Tim,Quarterman,2006,NA,1614
Davis,Bertans,2006,NA,1615
Bryn,Forbes,2006,NA,1616
Fred,VanVleet,2006,NA,1617
Daniel,Ochefu,2006,NA,1618
Sheldon,Mac,2006,NA,1619
Danuel,House,2006,NA,1620
Chasson,Randle,2006,NA,1621
Yogi,Ferrell,2006,NA,1622
Okaro,White,2006,NA,1623
Isaiah,Taylor,2006,NA,1624
Ben,Bentil,2006,NA,1625
Nicolas,Laprovittola,2006,NA,1626
Brandon,Paul,2006,NA,1627
Shawn,Long,2006,NA,1628
Mike,Tobey,2006,NA,1629
Patricio,Garino,2006,NA,1630
Jarrod,Uthoff,2006,NA,1631
Marcus,Paige,2006,NA,1632
Wayne,Selden,2006,NA,1633
Egidijus,Mockevicius,2006,NA,1634
Stefan,Jankovic,2006,NA,1635
JP,Tokoto,2006,NA,1636
Isaiah,Cousins,2006,NA,1637
Quinn,Cook,2006,NA,1638
Marcus,Georges-Hunt,2006,NA,1639
Prince,Ibeh,2006,NA,1640
Keith,Benson,2006,NA,1641
Kaleb,Tarczewski,2006,NA,1642
Ryan,Arcidiacono,2006,NA,1643
Quincy,Ford,2006,NA,1644
Alex,Poythress,2006,NA,1645
David,Nwaba,2006,NA,1646
Kyle,Collinsworth,2006,NA,1647
Thomas,Walkup,2006,NA,1648
James,Webb,2006,NA,1649
Zach,Auguste,2006,NA,1650
Brady,Heslip,2006,NA,1651
Matt,Costello,2006,NA,1652
Damion,Lee,2006,NA,1653
